"time";"keyWords"
"2015-01-31";"壓回,買超,半周,共計,9500,109,三大,匯市,245,台股,上漲,四個,月台,分別,2.4,0.1,可見,0.6,4.8,台股,震盪,賣壓,指數,64,動能,30,封關,億元,友達,內外,上漲,四個,月台,分別,2.4,0.1,可見,0.6,4.8,台股,法人,周三,50,抱股,建議,上揚,投資氣氛,國際,挑選,億元,震盪,賣壓,指數,64,動能,30,封關,億元,友達,內外,壓回,買超,半周,共計,9500,109,三大,匯市,245,台股,法人,周三,50,抱股,建議,上揚,投資氣氛,國際,挑選,億元"
"2015-12-22";"區落,800,賣權,選擇權,平倉,買權,中性,000,600,反應,大陸,億支,手機,華為,出貨,成為,市場,大立光,帶旺,3008"
"2015-08-02";"上周,參賽者,440,13.5,兩檔,0.59,上揚,大盤,四檔,3081,雖然,市場,反彈,8550,30,200,六連,8700,但台,MA,最後,台股,665,13,不旺,上漲,10,主計,2012,以來"
"2015-10-27";"台股,112.76,8745,億元,以來,加權指數,中國,大漲,外資,9000,中國,Microsoft,33,上漲,26,Amazon,來到,優於,亞馬遜,706.81,其後,召開,Fed,來到,27,8691,28,國聯,回檔,655,外資,統計,台股,根據,市值,23,19,39.3,9.7,兆元"
"2015-07-19";"多頭,重回,在於,15,外資,中國,多空,465,市場,大盤,表現,一周,上周,以旭富,上漲,4119,10.31,486,個股,034,積電,表現,上周五,但台,3008,台積,半導體,各類,不跌反漲,成長,表現,2330,兩樣,企業,上漲,17,台積電,作收,台股,3008,台灣,公司業績,000,參與,台積,台股,帶來,指數,宣傳,加強"
"2015-06-06";"億元,九二,一口氣,272,492,369.8,500,207,28,64,台股,公股,出師不利,14,則跟著,下來,10,億元,台積電,93,權證,反彈,回測,因中,回檔,參與,低階,台股,強度,建議,三大,法人,偏空,外資,出現,台股,多頭,帶動,帶量,大盤"
"2015-12-09";"台積電,控管,嚴格,12,嚴防,啟動,供應,外洩,對內,分層,產業,光電,高科技,台灣,半導體,主軸,上櫃,台積電,其餘,投資,再度,14,亞股,217,不斷,329.86,300,台股,前波,低點"
"2015-03-06";"台股,加權指數,9645.77,9600,傳產,半導體,9574,大關,多空,9627,台股,加權指數,9645.77,9600,傳產,半導體,9574,大關,多空,9627"
"2015-08-29";"美國,不僅,健身器材,3.7,0.6,1736,GDP,初估,台灣的,反應"
"2015-08-04";"外資,科第,內因,手機,2454,半導體,投資,多空,投資人,專家,除權,蔡雄,股價,扣除,一樣,台股,審慎,則不太,廢除,參考價"
"2015-12-27";"市場,權證,成交量,成交,上周,558,2.62,低量,反為,14.6,失去,22,單位,半導體,什麼,圖像,差轉,情況,學者,台灣,上周,6244,2.51,六檔,584,大盤,戰報,投資,1.9,5.8"
"2015-01-03";"漲幅,基金,7.5,4.9,勝率,分別,台股,7.1,市場,2015,高檔,一盤,31,台股,不過,周線,國際,作價,影響,封關,製程,設備廠,台積電,先進,封測,半導體,3658,應用,弘塑,持續,OTC,大盤,甩尾,8.34,3.,2014,因新,及櫃,上漲,31"
"2015-08-17";"92.22,一舉,8213.42,下修,不僅,21,並以,企業,主計,8300,台積電,預算,ADR,獲利,新低,2330,10,124,創下,以來,大盤,2.38,個股,GDP,今早,8300,1.64,MSCI,台股,八降,股價,設備,應材,50,京鼎,2013,供應商,Applied,以來,Materials"
"2015-12-23";"回神,一舉,做帳,兩日,個股,8315.7,300,上漲,初見,22.96"
"2015-09-22";"8365.92,58.88,均線,台股,回攻,外銷,市場,影響,小漲,反彈,億元,金額,累積,資本,成長,籌資,市場,939,企業,公開市場,聯昌,台股,壓力,帶來,PMI,回挫,兩個,強勢股,情況,17,企業,各國,半導體,Carbon,Internal,內部,台灣,嚴格,台積電,Prices,2330,半導體,2325,3034,中箭落馬,台股,大盤,對於,台積電,2454"
"2015-12-19";"市場,OTC,新藥,中裕,千億元,指數,低點,大漲,掛牌,強勢,確定,美股,升息,消除,62.35,8257,回檔,一碼,台股,Fed"
"2015-12-28";"指期,盤中,起伏,成交量,壓縮,223,40,外資,74,價差"
"2015-03-07";"高點,情怯,仍舊,傳奇,參考,年報,想當然,以來,標的,台股,高點,情怯,仍舊,傳奇,參考,年報,想當然,以來,標的,台股"
"2015-09-20";"公布,勞工,24,主計,Yahoo,2016,Office,台灣,勞動部,人數"
"2016-01-02";"半導體,傘型,不過,台積,2016,台積電,台股,多頭,11,2330,金額,配發,2015,歷史,新高,一舉,創下,大關,100,台積電,股利,填權,令想,58,以來,人民幣,31,200,上漲,個股"
"2015-07-23";"股價,矽品,3.0,一度,以平,2311,2.72,IC,元息值,大廠"
"2015-11-21";"半導體,產業,11,10,去化,季財測,庫存,優勢,建議,國際,市場,表現,櫃買,億元,優於,成交,36,威風八面,值為,季財報"
"2015-07-22";"現金,億元,部位,4.03,公司債,20.1,台積,21,一點,台積電,個股,市場,觀察,台股,上揚,1216,多數,外資,強勢,弱勢"
"2015-09-03";"製造業,廠商,PMI,47.5,中經,以來,45,創編,中華經濟,台灣,證券,瑞信,本益比,台股,台積電,個股,報告,2330,價值,2317,反彈,指期,外資,台股,展現,中國,強勢,不變,指數,先跌後漲,投資,台股,南山人壽,董事長,標的,已經,表現,規模,來看,台灣,今日,20,中國,亞股,但鴻海,293.03,勁揚,回穩,台股,Fed"
"2015-05-09";"營收,億元,四月,半導體,4.2,2303,130.21,753.3,台積,合併,847,MSCI,億元,53,692,反彈,季財報,市場,12,上漲"
"2015-08-12";"大跌,110.76,8283.38,8300,人民幣,18,億元,954.52,創下,300,現貨,跟進,人民幣,導致,亞股,台股,外資,市場,亞洲,低點"
"2015-10-06";"超過,350,前波,勁揚,出現,8488,反彈,亞股續,台股,300"
"2015-11-08";"僅剩,億是,加碼,依舊,一舉,217,半年線,多頭,外資,11"
"2015-02-22";"權證,市場,羊年,分散,依據,加劇,參與,2014,25,台股,權證,市場,羊年,分散,依據,加劇,參與,2014,25,台股"
"2015-09-29";"證所稅,市場,興櫃,稅制,台灣,100,廢除,中小企業,回歸,動能"
"2015-11-30";"國安,MSCI,吳當傑昨,29,亂流,台股,30,基金會,劇烈,反應,證券,產業,巴克萊,半導體,看好,受惠者,個股,台灣,報告,2330"
"2015-12-05";"權證,挹注,匯兌,亞科,參與,不選市,2408,2379,作為,台股,QE,ECB,預期,839,12,8500,57.46,亞股,倖免,8200"
"2015-09-08";"誠信,企業,倫理,控管,台股,商譽,導致,外洩,價值觀,必須"
"2015-11-01";"作夢,卡位,31,11,12,即將,台股,季財報,如大立光,14"
"2015-12-24";"半導體,產業,併購,加溫,中國,Made,占據,China,台灣,Taiwan"
"2015-12-18";"買超,外資,台積電,2330,一步之遙,1.05,協會,145,4.5,IEEE"
"2015-12-06";"11,財政部,進出口,年減,台塑,20,四寶,以來,回溫,12,IC,設計,強勢,表現,族群,創意,6202,來臨,建議,其餘"
"2015-12-25";"來到,KD,10,反壓,台股,呈現,國際,外資,均線,RSI"
